279,rx,-,-,-,-,-,-,-,-
279,rx,-,-,-,-,-,-,-,-
279,rx,-,-,-,-,-,-,-,-
279,rx,-,-,-,-,-,-,-,-
279,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
354,rx,-,-,-,-,-,-,-,-
348,rx,-,-,-,-,-,-,-,-
347,rx,-,-,-,-,-,-,-,-
345,rx,-,-,-,-,-,-,-,-
341,rx,-,-,-,-,-,-,-,-
340,rx,-,-,-,-,-,-,-,-
338,rx,-,-,-,-,-,-,-,-
336,rx,-,-,-,-,-,-,-,-
333,rx,-,-,-,-,-,-,-,-
330,rx,-,-,-,-,-,-,-,-
329,rx,-,-,-,-,-,-,-,-
328,rx,-,-,-,-,-,-,-,-
326,rx,-,-,-,-,-,-,-,-
325,rx,-,-,-,-,-,-,-,-
325,rx,-,-,-,-,-,-,-,-
322,rx,-,-,-,-,-,-,-,-
320,rx,-,-,-,-,-,-,-,-
320,rx,-,-,-,-,-,-,-,-
319,rx,-,-,-,-,-,-,-,-
319,rx,-,-,-,-,-,-,-,-
318,rx,-,-,-,-,-,-,-,-
318,rx,-,-,-,-,-,-,-,-
317,rx,-,-,-,-,-,-,-,-
317,rx,-,-,-,-,-,-,-,-
314,rx,-,-,-,-,-,-,-,-
314,rx,-,-,-,-,-,-,-,-
314,rx,-,-,-,-,-,-,-,-
313,rx,-,-,-,-,-,-,-,-
313,rx,-,-,-,-,-,-,-,-
313,rx,-,-,-,-,-,-,-,-
312,rx,-,-,-,-,-,-,-,-
312,rx,-,-,-,-,-,-,-,-
312,rx,-,-,-,-,-,-,-,-
312,rx,-,-,-,-,-,-,-,-
311,rx,-,-,-,-,-,-,-,-
310,rx,-,-,-,-,-,-,-,-
309,rx,-,-,-,-,-,-,-,-
308,rx,-,-,-,-,-,-,-,-
308,rx,-,-,-,-,-,-,-,-
308,rx,-,-,-,-,-,-,-,-
307,rx,-,-,-,-,-,-,-,-
307,rx,-,-,-,-,-,-,-,-
307,rx,-,-,-,-,-,-,-,-
307,rx,-,-,-,-,-,-,-,-
305,rx,-,-,-,-,-,-,-,-
305,rx,-,-,-,-,-,-,-,-
305,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
304,rx,-,-,-,-,-,-,-,-
303,rx,-,-,-,-,-,-,-,-
303,rx,-,-,-,-,-,-,-,-
303,rx,-,-,-,-,-,-,-,-
302,rx,-,-,-,-,-,-,-,-
302,rx,-,-,-,-,-,-,-,-
302,rx,-,-,-,-,-,-,-,-
302,rx,-,-,-,-,-,-,-,-
301,rx,-,-,-,-,-,-,-,-
301,rx,-,-,-,-,-,-,-,-
301,rx,-,-,-,-,-,-,-,-
301,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
300,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
299,rx,-,-,-,-,-,-,-,-
298,rx,-,-,-,-,-,-,-,-
298,rx,-,-,-,-,-,-,-,-
298,rx,-,-,-,-,-,-,-,-
298,rx,-,-,-,-,-,-,-,-
297,rx,-,-,-,-,-,-,-,-
297,rx,-,-,-,-,-,-,-,-
297,rx,-,-,-,-,-,-,-,-
297,rx,-,-,-,-,-,-,-,-
297,rx,-,-,-,-,-,-,-,-
297,rx,-,-,-,-,-,-,-,-
296,rx,-,-,-,-,-,-,-,-
295,rx,-,-,-,-,-,-,-,-
295,rx,-,-,-,-,-,-,-,-
295,rx,-,-,-,-,-,-,-,-
295,rx,-,-,-,-,-,-,-,-
295,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
268,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
267,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
266,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
272,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
271,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
270,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
269,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
278,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
277,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
276,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
275,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
274,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
273,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
260,rx,-,-,-,-,-,-,-,-
